experiment_name,case_id,repetition_index,round_id,turn_id,turn_sequence,secret_word,imposter_was,candidate_agent_id,candidate_clue,is_imposter,all_clues_json
llm_qwen7b_few_shot_20260710T201518Z,443,0,231d2b42-3c3f-4a87-8f75-5da6cf220a39,8e49c7ae-e4bd-416b-8a8b-7a59452d1383,1,factory,Agent C,agent_a,powered up production,0,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""powered up production""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""industrial complex""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""not office""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""construction site""}]"
llm_qwen7b_few_shot_20260710T201518Z,443,0,231d2b42-3c3f-4a87-8f75-5da6cf220a39,8e49c7ae-e4bd-416b-8a8b-7a59452d1383,1,factory,Agent C,agent_d,industrial complex,0,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""powered up production""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""industrial complex""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""not office""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""construction site""}]"
llm_qwen7b_few_shot_20260710T201518Z,443,0,231d2b42-3c3f-4a87-8f75-5da6cf220a39,8e49c7ae-e4bd-416b-8a8b-7a59452d1383,1,factory,Agent C,agent_b,not office,0,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""powered up production""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""industrial complex""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""not office""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""construction site""}]"
llm_qwen7b_few_shot_20260710T201518Z,443,0,231d2b42-3c3f-4a87-8f75-5da6cf220a39,8e49c7ae-e4bd-416b-8a8b-7a59452d1383,1,factory,Agent C,agent_c,construction site,1,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""powered up production""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""industrial complex""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""not office""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""construction site""}]"
llm_qwen7b_few_shot_20260710T201518Z,444,0,ca7cb272-f0dc-4f51-b8c2-e649ba4089a0,89cd0195-21ae-49d1-8c4e-77afb1b14bbd,1,legislation,Agent C,agent_b,Bill Clinton's health care plan,0,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""Bill Clinton's health care plan""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""law vs chaos""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""legal document""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""drafting process""}]"
llm_qwen7b_few_shot_20260710T201518Z,444,0,ca7cb272-f0dc-4f51-b8c2-e649ba4089a0,89cd0195-21ae-49d1-8c4e-77afb1b14bbd,1,legislation,Agent C,agent_a,law vs chaos,0,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""Bill Clinton's health care plan""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""law vs chaos""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""legal document""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""drafting process""}]"
llm_qwen7b_few_shot_20260710T201518Z,444,0,ca7cb272-f0dc-4f51-b8c2-e649ba4089a0,89cd0195-21ae-49d1-8c4e-77afb1b14bbd,1,legislation,Agent C,agent_c,legal document,1,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""Bill Clinton's health care plan""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""law vs chaos""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""legal document""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""drafting process""}]"
llm_qwen7b_few_shot_20260710T201518Z,444,0,ca7cb272-f0dc-4f51-b8c2-e649ba4089a0,89cd0195-21ae-49d1-8c4e-77afb1b14bbd,1,legislation,Agent C,agent_d,drafting process,0,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""Bill Clinton's health care plan""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""law vs chaos""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""legal document""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""drafting process""}]"
llm_qwen7b_few_shot_20260710T201518Z,445,0,7353edae-ea0f-410f-bb6c-6ace5760780d,a785fa81-9007-4a9c-93d1-225444c690bf,1,maintenance,Agent B,agent_c,fixing routines,0,"[{""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""fixing routines""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""repair shop""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""maintenance log""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""disassembly""}]"
llm_qwen7b_few_shot_20260710T201518Z,445,0,7353edae-ea0f-410f-bb6c-6ace5760780d,a785fa81-9007-4a9c-93d1-225444c690bf,1,maintenance,Agent B,agent_a,repair shop,0,"[{""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""fixing routines""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""repair shop""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""maintenance log""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""disassembly""}]"
llm_qwen7b_few_shot_20260710T201518Z,445,0,7353edae-ea0f-410f-bb6c-6ace5760780d,a785fa81-9007-4a9c-93d1-225444c690bf,1,maintenance,Agent B,agent_b,maintenance log,1,"[{""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""fixing routines""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""repair shop""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""maintenance log""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""disassembly""}]"
llm_qwen7b_few_shot_20260710T201518Z,445,0,7353edae-ea0f-410f-bb6c-6ace5760780d,a785fa81-9007-4a9c-93d1-225444c690bf,1,maintenance,Agent B,agent_d,disassembly,0,"[{""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""fixing routines""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""repair shop""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""maintenance log""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""disassembly""}]"
llm_qwen7b_few_shot_20260710T201518Z,446,0,93a729e7-6778-43e4-a00c-69007313413c,b8c39cda-445e-4c6d-8f92-e01688928f36,1,manner,Agent D,agent_b,formal behavior,0,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""formal behavior""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""informal style""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""secret route""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""way clue""}]"
llm_qwen7b_few_shot_20260710T201518Z,446,0,93a729e7-6778-43e4-a00c-69007313413c,b8c39cda-445e-4c6d-8f92-e01688928f36,1,manner,Agent D,agent_a,informal style,0,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""formal behavior""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""informal style""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""secret route""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""way clue""}]"
llm_qwen7b_few_shot_20260710T201518Z,446,0,93a729e7-6778-43e4-a00c-69007313413c,b8c39cda-445e-4c6d-8f92-e01688928f36,1,manner,Agent D,agent_d,secret route,1,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""formal behavior""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""informal style""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""secret route""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""way clue""}]"
llm_qwen7b_few_shot_20260710T201518Z,446,0,93a729e7-6778-43e4-a00c-69007313413c,b8c39cda-445e-4c6d-8f92-e01688928f36,1,manner,Agent D,agent_c,way clue,0,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""formal behavior""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""informal style""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""secret route""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""way clue""}]"
llm_qwen7b_few_shot_20260710T201518Z,447,0,3ef8eb78-7dc9-4eb2-8166-e6f034af9556,f4743963-c3bc-4298-bc95-f7495199d296,1,origin,Agent C,agent_d,where species come from,0,"[{""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""where species come from""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""first humans""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""ancient texts""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""genealogy records""}]"
llm_qwen7b_few_shot_20260710T201518Z,447,0,3ef8eb78-7dc9-4eb2-8166-e6f034af9556,f4743963-c3bc-4298-bc95-f7495199d296,1,origin,Agent C,agent_b,first humans,0,"[{""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""where species come from""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""first humans""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""ancient texts""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""genealogy records""}]"
llm_qwen7b_few_shot_20260710T201518Z,447,0,3ef8eb78-7dc9-4eb2-8166-e6f034af9556,f4743963-c3bc-4298-bc95-f7495199d296,1,origin,Agent C,agent_a,ancient texts,0,"[{""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""where species come from""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""first humans""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""ancient texts""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""genealogy records""}]"
llm_qwen7b_few_shot_20260710T201518Z,447,0,3ef8eb78-7dc9-4eb2-8166-e6f034af9556,f4743963-c3bc-4298-bc95-f7495199d296,1,origin,Agent C,agent_c,genealogy records,1,"[{""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""where species come from""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""first humans""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""ancient texts""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""genealogy records""}]"
llm_qwen7b_few_shot_20260710T201518Z,448,0,83c152ae-e19a-4255-92e1-7b65cbc19f11,b2b6fdc0-1f11-448a-b6b2-b2213656b5da,1,pakistan,Agent D,agent_b,silk route crossing,0,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""silk route crossing""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""country clue""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""middle eastern nation""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""islamabad airport""}]"
llm_qwen7b_few_shot_20260710T201518Z,448,0,83c152ae-e19a-4255-92e1-7b65cbc19f11,b2b6fdc0-1f11-448a-b6b2-b2213656b5da,1,pakistan,Agent D,agent_a,country clue,0,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""silk route crossing""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""country clue""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""middle eastern nation""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""islamabad airport""}]"
llm_qwen7b_few_shot_20260710T201518Z,448,0,83c152ae-e19a-4255-92e1-7b65cbc19f11,b2b6fdc0-1f11-448a-b6b2-b2213656b5da,1,pakistan,Agent D,agent_d,middle eastern nation,1,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""silk route crossing""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""country clue""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""middle eastern nation""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""islamabad airport""}]"
llm_qwen7b_few_shot_20260710T201518Z,448,0,83c152ae-e19a-4255-92e1-7b65cbc19f11,b2b6fdc0-1f11-448a-b6b2-b2213656b5da,1,pakistan,Agent D,agent_c,islamabad airport,0,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""silk route crossing""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""country clue""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""middle eastern nation""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""islamabad airport""}]"
llm_qwen7b_few_shot_20260710T201518Z,449,0,17ccc87c-975a-4d64-bf07-5aa3760b02e4,e99fad8f-25dd-4d4e-b135-16326d4f26ba,1,relief,Agent B,agent_a,mountain summit view,0,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""mountain summit view""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""helping hand""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""calm after storm""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""sigh of comfort""}]"
llm_qwen7b_few_shot_20260710T201518Z,449,0,17ccc87c-975a-4d64-bf07-5aa3760b02e4,e99fad8f-25dd-4d4e-b135-16326d4f26ba,1,relief,Agent B,agent_b,helping hand,1,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""mountain summit view""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""helping hand""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""calm after storm""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""sigh of comfort""}]"
llm_qwen7b_few_shot_20260710T201518Z,449,0,17ccc87c-975a-4d64-bf07-5aa3760b02e4,e99fad8f-25dd-4d4e-b135-16326d4f26ba,1,relief,Agent B,agent_d,calm after storm,0,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""mountain summit view""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""helping hand""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""calm after storm""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""sigh of comfort""}]"
llm_qwen7b_few_shot_20260710T201518Z,449,0,17ccc87c-975a-4d64-bf07-5aa3760b02e4,e99fad8f-25dd-4d4e-b135-16326d4f26ba,1,relief,Agent B,agent_c,sigh of comfort,0,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""mountain summit view""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""helping hand""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""calm after storm""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""sigh of comfort""}]"
llm_qwen7b_few_shot_20260710T201518Z,450,0,cedea57e-69e8-4bd3-aa30-46c7205b259d,2d519713-f3d6-4ace-86cf-2b95758ea94d,1,resistance,Agent C,agent_a,determined stand,0,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""determined stand""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""power outage""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""team cohesion""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""forced entry""}]"
llm_qwen7b_few_shot_20260710T201518Z,450,0,cedea57e-69e8-4bd3-aa30-46c7205b259d,2d519713-f3d6-4ace-86cf-2b95758ea94d,1,resistance,Agent C,agent_d,power outage,0,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""determined stand""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""power outage""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""team cohesion""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""forced entry""}]"
llm_qwen7b_few_shot_20260710T201518Z,450,0,cedea57e-69e8-4bd3-aa30-46c7205b259d,2d519713-f3d6-4ace-86cf-2b95758ea94d,1,resistance,Agent C,agent_b,team cohesion,0,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""determined stand""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""power outage""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""team cohesion""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""forced entry""}]"
llm_qwen7b_few_shot_20260710T201518Z,450,0,cedea57e-69e8-4bd3-aa30-46c7205b259d,2d519713-f3d6-4ace-86cf-2b95758ea94d,1,resistance,Agent C,agent_c,forced entry,1,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""determined stand""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""power outage""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""team cohesion""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""forced entry""}]"
llm_qwen7b_few_shot_20260710T201518Z,451,0,7824aab5-531c-44ed-a810-3c34de9db8b0,b2cd3cbf-9fdf-49f7-ad3c-1e3c6d127489,1,baseball,Agent A,agent_c,leather ball pouch,0,"[{""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""leather ball pouch""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""summer game""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""not cricket""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""jewel shine""}]"
llm_qwen7b_few_shot_20260710T201518Z,451,0,7824aab5-531c-44ed-a810-3c34de9db8b0,b2cd3cbf-9fdf-49f7-ad3c-1e3c6d127489,1,baseball,Agent A,agent_d,summer game,0,"[{""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""leather ball pouch""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""summer game""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""not cricket""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""jewel shine""}]"
llm_qwen7b_few_shot_20260710T201518Z,451,0,7824aab5-531c-44ed-a810-3c34de9db8b0,b2cd3cbf-9fdf-49f7-ad3c-1e3c6d127489,1,baseball,Agent A,agent_b,not cricket,0,"[{""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""leather ball pouch""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""summer game""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""not cricket""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""jewel shine""}]"
llm_qwen7b_few_shot_20260710T201518Z,451,0,7824aab5-531c-44ed-a810-3c34de9db8b0,b2cd3cbf-9fdf-49f7-ad3c-1e3c6d127489,1,baseball,Agent A,agent_a,jewel shine,1,"[{""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""leather ball pouch""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""summer game""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""not cricket""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""jewel shine""}]"
llm_qwen7b_few_shot_20260710T201518Z,452,0,aa5f15f7-ea5f-49d5-9e52-69937b5902c8,4c3c6f25-e291-43f1-b776-cb915a2b07ea,1,bathroom,Agent A,agent_a,submarine,1,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""submarine""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""water closet""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""restroom suite""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""toilet paper""}]"
llm_qwen7b_few_shot_20260710T201518Z,452,0,aa5f15f7-ea5f-49d5-9e52-69937b5902c8,4c3c6f25-e291-43f1-b776-cb915a2b07ea,1,bathroom,Agent A,agent_c,water closet,0,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""submarine""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""water closet""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""restroom suite""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""toilet paper""}]"
llm_qwen7b_few_shot_20260710T201518Z,452,0,aa5f15f7-ea5f-49d5-9e52-69937b5902c8,4c3c6f25-e291-43f1-b776-cb915a2b07ea,1,bathroom,Agent A,agent_b,restroom suite,0,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""submarine""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""water closet""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""restroom suite""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""toilet paper""}]"
llm_qwen7b_few_shot_20260710T201518Z,452,0,aa5f15f7-ea5f-49d5-9e52-69937b5902c8,4c3c6f25-e291-43f1-b776-cb915a2b07ea,1,bathroom,Agent A,agent_d,toilet paper,0,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""submarine""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""water closet""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""restroom suite""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""toilet paper""}]"
llm_qwen7b_few_shot_20260710T201518Z,453,0,54048091-3ec9-4aeb-842e-a25b5cbb7655,bf164c98-a531-4011-b234-3dc74897ffb3,1,bible,Agent B,agent_d,codex counterpart,0,"[{""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""codex counterpart""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""ancient tome""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""King James version""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""church doctrine""}]"
llm_qwen7b_few_shot_20260710T201518Z,453,0,54048091-3ec9-4aeb-842e-a25b5cbb7655,bf164c98-a531-4011-b234-3dc74897ffb3,1,bible,Agent B,agent_a,ancient tome,0,"[{""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""codex counterpart""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""ancient tome""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""King James version""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""church doctrine""}]"
llm_qwen7b_few_shot_20260710T201518Z,453,0,54048091-3ec9-4aeb-842e-a25b5cbb7655,bf164c98-a531-4011-b234-3dc74897ffb3,1,bible,Agent B,agent_c,King James version,0,"[{""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""codex counterpart""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""ancient tome""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""King James version""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""church doctrine""}]"
llm_qwen7b_few_shot_20260710T201518Z,453,0,54048091-3ec9-4aeb-842e-a25b5cbb7655,bf164c98-a531-4011-b234-3dc74897ffb3,1,bible,Agent B,agent_b,church doctrine,1,"[{""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""codex counterpart""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""ancient tome""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""King James version""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""church doctrine""}]"
llm_qwen7b_few_shot_20260710T201518Z,454,0,4e2162dd-5151-4817-85c4-669a8f954de8,5cf76e10-2bca-464c-a1b5-ad4963f86e64,1,championship,Agent C,agent_c,end race,1,"[{""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""end race""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""top contender""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""Super Bowl""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""final match""}]"
llm_qwen7b_few_shot_20260710T201518Z,454,0,4e2162dd-5151-4817-85c4-669a8f954de8,5cf76e10-2bca-464c-a1b5-ad4963f86e64,1,championship,Agent C,agent_a,top contender,0,"[{""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""end race""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""top contender""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""Super Bowl""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""final match""}]"
